---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage,SpawnTemplateID
91235,"NSLOCTEXT("""", ""ItemTable_91235_Name"", ""Flawless Kambujan Shaman Helm"")","NSLOCTEXT("""", ""ItemTable_91235_ShortDesc"", ""A horned helm worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_91235_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west.\n\nThe helm is more intimidating than protective, modelled on the blasphemous shapes of a heinous demonic entity. Known as Tim."")","/Game/UI/Textures/Icons/epic_icon_druid_headDress.epic_icon_druid_headDress","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","91.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","9.920000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","720.000000","0","0","0","11501","23","1","18054","8","1","0","0","0","6072.000000","NSLOCTEXT("""", ""ItemTable_91235_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91235_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91235_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91235_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.050000","0.200000","False","None","None"
91236,"NSLOCTEXT("""", ""ItemTable_91236_Name"", ""Flawless Kambujan Shaman Chestpiece"")","NSLOCTEXT("""", ""ItemTable_91236_ShortDesc"", ""A chestpiece worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_91236_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/epic_icon_druid_chest.epic_icon_druid_chest","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","159.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","17.360001","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1080.000000","0","0","0","11501","23","1","18054","8","1","0","0","0","6520.000000","NSLOCTEXT("""", ""ItemTable_91236_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91236_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91236_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91236_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.087500","0.350000","False","None","None"
91237,"NSLOCTEXT("""", ""ItemTable_91237_Name"", ""Flawless Kambujan Shaman Gloves"")","NSLOCTEXT("""", ""ItemTable_91237_ShortDesc"", ""Gloves worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_91237_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/epic_icon_druid_handWraps.epic_icon_druid_handWraps","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","45.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","720.000000","0","0","0","11501","23","1","18054","8","1","0","0","0","8184.000000","NSLOCTEXT("""", ""ItemTable_91237_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91237_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91237_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91237_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
91238,"NSLOCTEXT("""", ""ItemTable_91238_Name"", ""Flawless Kambujan Shaman Wrap"")","NSLOCTEXT("""", ""ItemTable_91238_ShortDesc"", ""A wrap worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_91238_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/epic_icon_druid_bottom.epic_icon_druid_bottom","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","113.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","12.400000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1080.000000","0","0","0","11501","23","1","18054","8","1","0","0","0","6328.000000","NSLOCTEXT("""", ""ItemTable_91238_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91238_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91238_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91238_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.062500","0.250000","False","None","None"
91239,"NSLOCTEXT("""", ""ItemTable_91239_Name"", ""Flawless Kambujan Shaman Boots"")","NSLOCTEXT("""", ""ItemTable_91239_ShortDesc"", ""Boots worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_91239_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/epic_icon_druid_boots.epic_icon_druid_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","45.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","720.000000","0","0","0","11501","23","1","18054","8","1","0","0","0","8184.000000","NSLOCTEXT("""", ""ItemTable_91239_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91239_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91239_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91239_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
91240,"NSLOCTEXT("""", ""ItemTable_91240_Name"", ""Flawless Stygian Raider Mask"")","NSLOCTEXT("""", ""ItemTable_91240_ShortDesc"", ""A mask worn by Stygian soldiers on raids"")","NSLOCTEXT("""", ""ItemTable_91240_LongDesc"", ""Ware the dust is a common farewell among the farmers of the meadowlands of Shem. It\'s meaning is simple - if you see a cloud of dust from the south, then Stygian Raiders are on their way.\n\nThough the river Styx forms the natural border between Stygia and Shem, the Stygians delight in raiding their northern neighbor for slaves and riches.\n\nThough King Cstephon III of Stygia disavows the raiders each time, those who have observed the raids note that the raiders act with militant discipline and do not rape, and pillage as normal raiders are wont to do.\n\nPerhaps this is why the raiders wear masks such as this. To keep their identity hidden."")","/Game/UI/Textures/Icons/epic_icon_stygian_M_helmet.epic_icon_stygian_M_helmet","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","88.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","9.920000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","900.000000","0","0","0","11501","23","1","11062","8","1","0","0","0","2832.000000","NSLOCTEXT("""", ""ItemTable_91240_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91240_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91240_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91240_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","65","0","None","-1","-1","0.050000","0.200000","False","None","None"
91241,"NSLOCTEXT("""", ""ItemTable_91241_Name"", ""Flawless Stygian Raider Chestpiece"")","NSLOCTEXT("""", ""ItemTable_91241_ShortDesc"", ""A chestpiece worn by Stygian soldiers on raids"")","NSLOCTEXT("""", ""ItemTable_91241_LongDesc"", ""Ware the dust is a common farewell among the farmers of the meadowlands of Shem. It\'s meaning is simple - if you see a cloud of dust from the south, then Stygian Raiders are on their way.\n\nThough the river Styx forms the natural border between Stygia and Shem, the Stygians delight in raiding their northern neighbor for slaves and riches.\n\nThough King Cstephon III of Stygia disavows the raiders each time, those who have observed the raids note that the raiders act with militant discipline and do not rape, and pillage as normal raiders are wont to do.\n\nThis chestpiece offers excellent protection for the neck, shoulders and belly, while still being open enough to keep the wearer cool in the hot deserts of Stygia."")","/Game/UI/Textures/Icons/epic_icon_stygian_M_chest.epic_icon_stygian_M_chest","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","154.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","17.360001","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1350.000000","0","0","0","11501","23","1","11062","8","1","0","0","0","3280.000000","NSLOCTEXT("""", ""ItemTable_91241_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91241_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91241_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91241_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","65","0","None","-1","-1","0.087500","0.350000","False","None","None"
91242,"NSLOCTEXT("""", ""ItemTable_91242_Name"", ""Flawless Stygian Raider Bracers"")","NSLOCTEXT("""", ""ItemTable_91242_ShortDesc"", ""Bracers worn by Stygian soldiers on raids"")","NSLOCTEXT("""", ""ItemTable_91242_LongDesc"", ""Ware the dust is a common farewell among the farmers of the meadowlands of Shem. It\'s meaning is simple - if you see a cloud of dust from the south, then Stygian Raiders are on their way.\n\nThough the river Styx forms the natural border between Stygia and Shem, the Stygians delight in raiding their northern neighbor for slaves and riches.\n\nThough King Cstephon III of Stygia disavows the raiders each time, those who have observed the raids note that the raiders act with militant discipline and do not rape, and pillage as normal raiders are wont to do.\n\nThese bracers protect the forearm and can be used to deflect superficial blows, thus keeping the wearer swinging and fighting just a little longer."")","/Game/UI/Textures/Icons/epic_icon_stygian_M_bracers.epic_icon_stygian_M_bracers","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","44.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","900.000000","0","0","0","11501","23","1","11062","8","1","0","0","0","4944.000000","NSLOCTEXT("""", ""ItemTable_91242_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91242_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91242_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91242_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
91243,"NSLOCTEXT("""", ""ItemTable_91243_Name"", ""Flawless Stygian Raider Greaves"")","NSLOCTEXT("""", ""ItemTable_91243_ShortDesc"", ""Greaves worn by Stygian soldiers on raids"")","NSLOCTEXT("""", ""ItemTable_91243_LongDesc"", ""Ware the dust is a common farewell among the farmers of the meadowlands of Shem. It\'s meaning is simple - if you see a cloud of dust from the south, then Stygian Raiders are on their way.\n\nThough the river Styx forms the natural border between Stygia and Shem, the Stygians delight in raiding their northern neighbor for slaves and riches.\n\nThough King Cstephon III of Stygia disavows the raiders each time, those who have observed the raids note that the raiders act with militant discipline and do not rape, and pillage as normal raiders are wont to do.\n\nThese greaves protect the front of the legs from attack, while remaining open at the rear to keep the wearer cool in the scorching Stygian sun."")","/Game/UI/Textures/Icons/epic_icon_stygian_M_bottom.epic_icon_stygian_M_bottom","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","110.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","12.400000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1350.000000","0","0","0","11501","23","1","11062","8","1","0","0","0","3088.000000","NSLOCTEXT("""", ""ItemTable_91243_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91243_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91243_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91243_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","65","0","None","-1","-1","0.062500","0.250000","False","None","None"
91244,"NSLOCTEXT("""", ""ItemTable_91244_Name"", ""Flawless Stygian Raider Sandals"")","NSLOCTEXT("""", ""ItemTable_91244_ShortDesc"", ""Sandals worn by Stygian soldiers on raids"")","NSLOCTEXT("""", ""ItemTable_91244_LongDesc"", ""Ware the dust is a common farewell among the farmers of the meadowlands of Shem. It\'s meaning is simple - if you see a cloud of dust from the south, then Stygian Raiders are on their way.\n\nThough the river Styx forms the natural border between Stygia and Shem, the Stygians delight in raiding their northern neighbor for slaves and riches.\n\nThough King Cstephon III of Stygia disavows the raiders each time, those who have observed the raids note that the raiders act with militant discipline and do not rape, and pillage as normal raiders are wont to do.\n\nThese sandals lace along the length of the calf, allowing the wearer freedom of movement while protecting the front of the leg."")","/Game/UI/Textures/Icons/epic_icon_stygian_M_boots.epic_icon_stygian_M_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","44.000000","75","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","900.000000","0","0","0","11501","23","1","11062","8","1","0","0","0","4944.000000","NSLOCTEXT("""", ""ItemTable_91244_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91244_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91244_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_91244_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
